alpha,gamma,phi_wall,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,phi_MP,n_MP
7.722312900000000369e+00,1.106709699999999907e+00,7.874393900000000279e+00,4.138353000000000392e+00,4.012467000000000006e+00,3.865420999999999996e+00,3.724134999999999973e+00,3.587088000000000054e+00,3.451436999999999866e+00,3.322353999999999807e+00,3.197229999999999794e+00,3.078049000000000035e+00,2.966099999999999959e+00,2.860017000000000031e+00,2.762814000000000103e+00,2.671615000000000073e+00,2.588608999999999938e+00,2.511884999999999923e+00,2.442276000000000113e+00,2.378070999999999824e+00,2.319904999999999884e+00,2.266255000000000130e+00,2.218224999999999891e+00,-1.867871999999999977e+00,1.542969999999999897e-01
2.801425599999999960e+00,4.588032000000000221e-01,3.113314299999999868e+00,1.208299999999999930e+00,1.165167999999999981e+00,1.120330999999999966e+00,1.081653999999999893e+00,1.046067000000000080e+00,1.013837000000000099e+00,9.848759999999999737e-01,9.583000000000000407e-01,9.346659999999999968e-01,9.128199999999999648e-01,8.931609999999999827e-01,8.750299999999999745e-01,8.583859999999999824e-01,8.430919999999999526e-01,8.287980000000000347e-01,8.156959999999999766e-01,8.033649999999999958e-01,7.918830000000000036e-01,7.811169999999999503e-01,7.709489999999999954e-01,-2.419761999999999968e+00,7.516499999999999571e-02
6.576670100000000296e+00,4.791883000000000115e-01,4.183940200000000331e+00,2.181726999999999972e+00,2.130911000000000222e+00,2.077217000000000091e+00,2.027690000000000214e+00,1.979594999999999994e+00,1.933456999999999981e+00,1.889580999999999955e+00,1.847261999999999960e+00,1.807520000000000016e+00,1.769196999999999909e+00,1.733293999999999890e+00,1.698924000000000101e+00,1.666522999999999977e+00,1.635799000000000003e+00,1.606665999999999928e+00,1.579250000000000043e+00,1.553101000000000065e+00,1.528645999999999949e+00,1.505308000000000090e+00,1.483351000000000086e+00,-1.954671999999999965e+00,1.377120000000000011e-01
5.002519500000000008e+00,5.264915000000000012e-01,6.196296300000000201e+00,2.948716000000000115e+00,2.892158999999999924e+00,2.829963999999999924e+00,2.771783999999999804e+00,2.714138999999999857e+00,2.657970999999999862e+00,2.603454000000000157e+00,2.550012999999999863e+00,2.499642999999999837e+00,2.449489999999999945e+00,2.401648999999999923e+00,2.355119000000000185e+00,2.310620999999999814e+00,2.267793000000000170e+00,2.226764999999999883e+00,2.187622000000000178e+00,2.150059000000000164e+00,2.114485000000000170e+00,2.080287999999999915e+00,2.048064999999999802e+00,-2.195009000000000210e+00,1.108019999999999977e-01
9.051375000000000393e-01,1.048472300000000024e+00,2.655177000000000231e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.408663000000000221e+00,4.850399999999999850e-02
4.002030900000000280e+00,1.695677999999999908e-01,6.420665299999999576e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.371363999999999805e+00,9.306699999999999695e-02
5.931270500000000112e+00,5.068350000000000355e-01,8.969782699999999664e+00,3.870216000000000101e+00,3.814448000000000061e+00,3.753131999999999913e+00,3.694863999999999926e+00,3.636622000000000021e+00,3.578844000000000136e+00,3.522111999999999910e+00,3.465399000000000118e+00,3.410245999999999889e+00,3.355285999999999991e+00,3.301597000000000115e+00,3.248644999999999783e+00,3.196740000000000137e+00,3.146034000000000219e+00,3.096242000000000161e+00,3.048017000000000198e+00,3.000720999999999972e+00,2.955083000000000126e+00,2.910585000000000200e+00,2.867605000000000182e+00,-2.067120000000000068e+00,1.264990000000000003e-01
2.883331399999999878e+00,4.103909000000000029e-01,1.404140000000000110e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.781015000000000015e+00,1.110529999999999989e-01
5.887103200000000314e+00,4.971194999999999919e-01,2.472069400000000083e+00,1.176226999999999911e+00,1.126154000000000099e+00,1.075557000000000096e+00,1.031838999999999951e+00,9.918029999999999902e-01,9.561119999999999619e-01,9.242709999999999537e-01,8.955560000000000187e-01,8.702419999999999600e-01,8.471400000000000041e-01,8.267390000000000017e-01,8.080519999999999925e-01,7.911820000000000519e-01,7.757770000000000499e-01,7.615809999999999524e-01,7.486399999999999721e-01,7.365599999999999925e-01,7.254399999999999737e-01,7.150459999999999594e-01,7.053180000000000005e-01,-1.824386000000000063e+00,1.351590000000000014e-01
6.724009200000000241e+00,6.065055999999999781e-01,7.450203100000000411e+00,3.508957999999999799e+00,3.441612000000000116e+00,3.366394999999999804e+00,3.295941000000000010e+00,3.225448999999999788e+00,3.156623999999999874e+00,3.089121000000000006e+00,3.022876999999999814e+00,2.958693999999999935e+00,2.895700000000000163e+00,2.835285999999999973e+00,2.776174999999999837e+00,2.719847000000000126e+00,2.665274000000000143e+00,2.614157000000000064e+00,2.563868999999999954e+00,2.516058999999999823e+00,2.470441999999999805e+00,2.427061999999999831e+00,2.385908999999999835e+00,-1.972253000000000034e+00,1.389559999999999962e-01
3.488798500000000136e+00,1.157686999999999911e+00,5.907959700000000147e+00,3.095242999999999967e+00,2.969062000000000090e+00,2.825095999999999830e+00,2.688261999999999929e+00,2.563203000000000120e+00,2.444110999999999922e+00,2.332431000000000143e+00,2.231596999999999831e+00,2.138419999999999987e+00,2.053669999999999884e+00,1.978488000000000024e+00,1.909588999999999981e+00,1.847630000000000106e+00,1.792289000000000021e+00,1.742882999999999960e+00,1.697168000000000010e+00,1.656295999999999990e+00,1.619463000000000097e+00,1.585749000000000075e+00,1.554475000000000051e+00,-2.468427000000000149e+00,8.371900000000000175e-02
6.750110699999999575e+00,5.700762000000000329e-01,1.230305200000000099e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.203092999999999968e+00,1.888289999999999969e-01
7.445894000000000013e+00,1.848270999999999942e-01,1.860853700000000055e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.542780999999999958e+00,1.677589999999999915e-01
3.208677499999999849e+00,7.599669000000000008e-01,1.927537000000000056e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.811698999999999948e+00,9.886200000000000543e-02
1.691966000000000081e+00,3.742052000000000156e-01,7.167227800000000038e+00,2.907629000000000019e+00,2.870384000000000047e+00,2.830242000000000147e+00,2.792011000000000021e+00,2.754214000000000162e+00,2.716699999999999893e+00,2.680283000000000193e+00,2.644009000000000054e+00,2.608769999999999811e+00,2.573977999999999877e+00,2.539900999999999964e+00,2.508043999999999940e+00,2.475274000000000196e+00,2.443576000000000192e+00,2.412396000000000207e+00,2.382096000000000213e+00,2.352530999999999928e+00,2.323687000000000058e+00,2.295751999999999793e+00,2.268438000000000176e+00,-3.093264000000000014e+00,4.516200000000000075e-02
1.870069200000000098e+00,3.628200999999999787e-01,6.049555599999999700e+00,2.513049999999999784e+00,2.477193999999999896e+00,2.439725000000000144e+00,2.404030999999999807e+00,2.369034999999999780e+00,2.334379000000000204e+00,2.300991999999999926e+00,2.267897000000000052e+00,2.235930000000000195e+00,2.204563999999999968e+00,2.174017999999999784e+00,2.144379999999999953e+00,2.115349999999999842e+00,2.087432000000000176e+00,2.060121000000000091e+00,2.033748000000000111e+00,2.008145999999999987e+00,1.983301999999999898e+00,1.959360999999999908e+00,1.936058000000000057e+00,-2.995495000000000019e+00,4.946300000000000002e-02
2.820634399999999875e+00,6.814430999999999683e-01,6.574126200000000253e+00,2.979826999999999781e+00,2.909774000000000083e+00,2.831192000000000153e+00,2.758839000000000041e+00,2.686939000000000188e+00,2.618116999999999805e+00,2.551668999999999965e+00,2.487569000000000141e+00,2.426203000000000110e+00,2.367312000000000083e+00,2.311544000000000043e+00,2.258192999999999895e+00,2.208127000000000173e+00,2.160339000000000009e+00,2.115807000000000215e+00,2.073355999999999977e+00,2.033968999999999916e+00,1.996518000000000015e+00,1.961686000000000041e+00,1.928690999999999933e+00,-2.653707999999999956e+00,6.996299999999999741e-02
7.630121599999999837e+00,1.058698099999999975e+00,8.774179800000000640e+00,4.378217000000000247e+00,4.259788999999999604e+00,4.119800999999999824e+00,3.987842999999999805e+00,3.856231000000000186e+00,3.727361000000000146e+00,3.601964000000000166e+00,3.479344999999999910e+00,3.362331000000000181e+00,3.248841000000000090e+00,3.142551999999999790e+00,3.040639999999999787e+00,2.946937999999999835e+00,2.857725999999999988e+00,2.776263000000000147e+00,2.699734999999999996e+00,2.630539999999999878e+00,2.565726999999999869e+00,2.506540000000000212e+00,2.452231999999999967e+00,-1.877138999999999891e+00,1.529510000000000036e-01
6.903783699999999968e+00,8.325833999999999735e-01,6.064143999999999757e+00,3.179463000000000150e+00,3.087771000000000043e+00,2.980790999999999968e+00,2.884298999999999946e+00,2.787252000000000063e+00,2.696619000000000099e+00,2.607775000000000176e+00,2.525142000000000220e+00,2.445257999999999932e+00,2.371548999999999907e+00,2.301178000000000168e+00,2.236692000000000125e+00,2.175802000000000014e+00,2.120149000000000061e+00,2.068023000000000167e+00,2.020356000000000041e+00,1.977095000000000047e+00,1.935950000000000060e+00,1.897801000000000071e+00,1.862816999999999945e+00,-1.946727000000000096e+00,1.419839999999999991e-01
3.693222000000000005e+00,6.296370000000000022e-01,9.114314999999999500e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.439982000000000095e+00,1.349909999999999999e-01
6.890103599999999773e+00,9.012999999999999901e-01,4.606794299999999787e+00,2.592087999999999948e+00,2.492691999999999908e+00,2.377717000000000080e+00,2.278325999999999851e+00,2.180594999999999839e+00,2.091785999999999923e+00,2.007791000000000103e+00,1.931610999999999967e+00,1.861197999999999908e+00,1.797533000000000047e+00,1.739492999999999956e+00,1.687008000000000063e+00,1.639450000000000074e+00,1.597456999999999905e+00,1.558003000000000027e+00,1.522319999999999895e+00,1.489881000000000011e+00,1.460288000000000030e+00,1.433111999999999941e+00,1.409046000000000021e+00,-1.924776999999999960e+00,1.426840000000000053e-01
1.830922699999999903e+00,2.210071000000000119e-01,7.902539999999999565e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.849884000000000084e+00,8.828800000000000536e-02
1.188065300000000102e+00,1.106233699999999986e+00,3.000249300000000119e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.789963999999999889e+00,3.633800000000000224e-02
4.634657800000000272e+00,7.743356999999999601e-01,1.356204699999999930e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.344805999999999946e+00,1.535610000000000031e-01
5.634534600000000282e+00,9.977646000000000015e-01,8.532437099999999219e+00,4.124819999999999709e+00,4.017409999999999926e+00,3.888527999999999984e+00,3.771253000000000188e+00,3.651299999999999990e+00,3.536935000000000162e+00,3.423221999999999987e+00,3.314719999999999889e+00,3.208946000000000076e+00,3.108617999999999881e+00,3.012617999999999796e+00,2.922279000000000071e+00,2.837598999999999982e+00,2.757741999999999916e+00,2.683996000000000048e+00,2.614708999999999950e+00,2.551654000000000089e+00,2.493344000000000005e+00,2.438898000000000010e+00,2.388621000000000105e+00,-2.106117999999999935e+00,1.216200000000000059e-01
6.402961999999999820e-01,1.074477999999999961e-01,3.553805800000000126e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.402725000000000222e+00,2.316899999999999862e-02
1.912618300000000104e+00,5.038880000000000026e-01,7.890740899999999947e+00,3.239740999999999982e+00,3.188743000000000105e+00,3.132983999999999991e+00,3.080242999999999842e+00,3.027845999999999815e+00,2.976170000000000204e+00,2.925802000000000014e+00,2.875764999999999905e+00,2.827523999999999926e+00,2.779796000000000156e+00,2.733550999999999842e+00,2.688324999999999854e+00,2.644347999999999921e+00,2.601771999999999974e+00,2.561695999999999973e+00,2.521783999999999804e+00,2.482904000000000000e+00,2.445678000000000019e+00,2.409656000000000020e+00,2.375074000000000130e+00,-2.988621999999999890e+00,5.025000000000000300e-02
4.301698799999999601e+00,8.571841999999999517e-01,5.112724299999999999e+00,2.617264000000000035e+00,2.526044000000000178e+00,2.422334000000000209e+00,2.331262999999999863e+00,2.241210000000000147e+00,2.159279999999999866e+00,2.080385000000000151e+00,2.008878999999999859e+00,1.941310000000000091e+00,1.880319000000000074e+00,1.823388000000000009e+00,1.772092999999999918e+00,1.724507999999999930e+00,1.681594999999999951e+00,1.643375999999999948e+00,1.606878999999999946e+00,1.573245999999999922e+00,1.542894999999999905e+00,1.514610000000000012e+00,1.488863000000000048e+00,-2.290068000000000215e+00,9.930200000000000138e-02
5.733971699999999672e+00,5.124815999999999816e-01,7.779114200000000423e+00,3.515052999999999983e+00,3.458755000000000024e+00,3.396808000000000050e+00,3.338204999999999867e+00,3.279757000000000033e+00,3.222077000000000080e+00,3.165615999999999985e+00,3.109503999999999824e+00,3.055161000000000016e+00,3.001284000000000063e+00,2.949066000000000187e+00,2.897791999999999923e+00,2.847951999999999817e+00,2.799512000000000000e+00,2.752359000000000222e+00,2.706942999999999877e+00,2.662694999999999812e+00,2.621240999999999932e+00,2.580672999999999995e+00,2.541230999999999796e+00,-2.092248000000000108e+00,1.232840000000000047e-01
4.804633899999999791e+00,1.036675500000000083e+00,1.378337200000000040e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.347865000000000091e+00,1.451199999999999990e-01
2.926308899999999991e+00,7.193996000000000279e-01,4.744289099999999593e+00,2.218624999999999847e+00,2.145809999999999995e+00,2.066215999999999831e+00,1.995827999999999935e+00,1.927548000000000039e+00,1.864888000000000101e+00,1.805569999999999897e+00,1.751152000000000042e+00,1.700374999999999970e+00,1.653801999999999994e+00,1.610740999999999978e+00,1.571155000000000079e+00,1.534755000000000091e+00,1.501128999999999936e+00,1.470310000000000006e+00,1.441640999999999950e+00,1.415416000000000007e+00,1.394301000000000013e+00,1.370262000000000091e+00,1.348713000000000051e+00,-2.578654999999999919e+00,7.319799999999999918e-02
4.005769100000000194e+00,1.194002199999999903e+00,1.269553600000000060e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.706312999999999969e+00,1.241489999999999955e-01
7.020787900000000192e+00,8.183175000000000310e-01,3.702304199999999934e+00,2.096649999999999903e+00,2.008410000000000029e+00,1.909388000000000085e+00,1.824993000000000087e+00,1.743411000000000044e+00,1.671424000000000021e+00,1.603873000000000104e+00,1.544351000000000029e+00,1.489403999999999950e+00,1.441063999999999901e+00,1.396689999999999987e+00,1.357601000000000058e+00,1.321693000000000007e+00,1.290847000000000078e+00,1.261965999999999921e+00,1.235427000000000053e+00,1.211146999999999974e+00,1.189084999999999948e+00,1.168827999999999978e+00,1.150107999999999908e+00,-1.868897999999999948e+00,1.465789999999999871e-01
1.062764999999999960e-01,4.603855000000000031e-01,8.571567299999999889e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.738404000000000060e+00,3.167999999999999809e-03
1.199185600000000074e+00,1.088504799999999939e+00,6.031572099999999992e+00,2.631470000000000198e+00,2.520252000000000159e+00,2.396344000000000030e+00,2.283917999999999893e+00,2.179057999999999939e+00,2.080691999999999986e+00,1.992370999999999892e+00,1.910409999999999942e+00,1.837188999999999961e+00,1.770637000000000016e+00,1.710525999999999991e+00,1.657691999999999943e+00,1.608332000000000095e+00,1.564443999999999946e+00,1.524513000000000007e+00,1.488015000000000088e+00,1.456525999999999987e+00,1.425675000000000026e+00,1.397561000000000053e+00,1.371985000000000010e+00,-3.367811000000000110e+00,3.358400000000000274e-02
1.399938600000000033e+00,1.585850000000000107e-02,7.232269500000000129e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.264743000000000173e+00,3.810299999999999798e-02
3.168128499999999903e+00,7.119199000000000499e-01,8.555894999999999584e+00,3.714128000000000096e+00,3.639946000000000126e+00,3.556245999999999796e+00,3.478069000000000077e+00,3.399504999999999999e+00,3.323030000000000150e+00,3.247707000000000122e+00,3.174084999999999823e+00,3.102478000000000069e+00,3.032573000000000185e+00,2.965305999999999997e+00,2.899849000000000121e+00,2.837480999999999920e+00,2.777022999999999797e+00,2.720489000000000157e+00,2.665777999999999981e+00,2.613815000000000222e+00,2.564061999999999841e+00,2.517392000000000074e+00,2.472897000000000123e+00,-2.563909999999999911e+00,7.692499999999999338e-02
1.995382299999999942e+00,6.289795000000000247e-01,7.758692299999999875e+00,3.266659000000000201e+00,3.203028999999999904e+00,3.132321000000000133e+00,3.066216999999999970e+00,3.000347000000000097e+00,2.936199999999999921e+00,2.873581999999999859e+00,2.812295999999999907e+00,2.753226999999999869e+00,2.695399999999999796e+00,2.640245000000000175e+00,2.587591000000000196e+00,2.536319000000000212e+00,2.486826999999999899e+00,2.439760000000000151e+00,2.394686999999999788e+00,2.351811000000000096e+00,2.311046000000000156e+00,2.272241999999999873e+00,2.235557000000000016e+00,-2.951652999999999860e+00,5.212100000000000066e-02
2.248616600000000076e+00,8.301655999999999480e-01,7.868644599999999656e+00,3.463117000000000001e+00,3.378829000000000082e+00,3.281930000000000014e+00,3.192924999999999791e+00,3.103331999999999979e+00,3.017822999999999922e+00,2.933654000000000206e+00,2.853340999999999905e+00,2.775436000000000014e+00,2.701963999999999810e+00,2.631285999999999792e+00,2.564423999999999815e+00,2.500954999999999817e+00,2.441529000000000060e+00,2.385466000000000086e+00,2.333261999999999947e+00,2.284177999999999820e+00,2.238627000000000145e+00,2.195831999999999784e+00,2.156953999999999816e+00,-2.846627999999999936e+00,5.789300000000000002e-02
7.808034900000000000e+00,6.313649000000000067e-01,3.398972399999999894e+00,1.898689000000000071e+00,1.831830000000000069e+00,1.760045000000000082e+00,1.696984000000000048e+00,1.636633000000000004e+00,1.581660000000000066e+00,1.530338999999999894e+00,1.483475000000000099e+00,1.440336000000000061e+00,1.400808000000000053e+00,1.364730999999999916e+00,1.331476000000000104e+00,1.301274000000000042e+00,1.273206000000000060e+00,1.247787999999999897e+00,1.224070999999999909e+00,1.202375999999999889e+00,1.182180999999999926e+00,1.163470999999999922e+00,1.147631000000000068e+00,-1.783644999999999925e+00,1.584720000000000018e-01
1.140055599999999947e+00,1.281682000000000099e-01,7.876440000000000108e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.430480000000000196e+00,5.194800000000000112e-02
4.893327499999999830e+00,6.217509999999999704e-02,6.069785000000000430e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.213004000000000193e+00,1.090460000000000040e-01
3.754891199999999873e+00,5.422761000000000386e-01,7.985301999999999900e+00,3.481698999999999877e+00,3.424174999999999969e+00,3.360781999999999936e+00,3.300907000000000036e+00,3.241191000000000155e+00,3.182364000000000193e+00,3.124798999999999882e+00,3.067708000000000101e+00,3.012452999999999825e+00,2.957752000000000159e+00,2.904888000000000137e+00,2.853019999999999889e+00,2.802764999999999951e+00,2.753969999999999807e+00,2.706636000000000042e+00,2.661097999999999963e+00,2.618384999999999962e+00,2.575959999999999805e+00,2.534915999999999947e+00,2.495852999999999877e+00,-2.425206000000000195e+00,8.835600000000000398e-02
3.215098799999999812e+00,2.742565000000000142e-01,6.118181800000000337e+00,2.701492000000000004e+00,2.673039000000000165e+00,2.643320999999999810e+00,2.614498000000000211e+00,2.586275000000000102e+00,2.558415999999999801e+00,2.531052999999999997e+00,2.503689000000000053e+00,2.476875000000000160e+00,2.450406000000000084e+00,2.424247999999999958e+00,2.398681999999999981e+00,2.373353999999999964e+00,2.348621000000000070e+00,2.324241999999999919e+00,2.300301999999999847e+00,2.276883000000000212e+00,2.253795999999999911e+00,2.231332000000000093e+00,2.209226000000000134e+00,-2.545927999999999969e+00,7.794700000000000240e-02
2.078262000000000054e+00,5.936877999999999878e-01,1.537062099999999987e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.986942999999999904e+00,7.906799999999999939e-02
1.238318699999999994e+00,7.194116000000000399e-01,6.374925400000000408e+00,2.611190999999999818e+00,2.540258999999999823e+00,2.462657000000000096e+00,2.392320999999999920e+00,2.323243999999999865e+00,2.258093000000000128e+00,2.195530000000000204e+00,2.136531000000000180e+00,2.080687000000000175e+00,2.028137000000000079e+00,1.978920000000000012e+00,1.932665999999999995e+00,1.889674999999999994e+00,1.849256999999999929e+00,1.811887000000000025e+00,1.776675999999999922e+00,1.744231000000000087e+00,1.713599000000000094e+00,1.685332999999999970e+00,1.658910000000000107e+00,-3.357660000000000089e+00,3.427800000000000291e-02
